population,income,NAME,FIPS,StateCode,StateName,CountyFips,CountyName,CountyTotalVote,trump_share
75880,54116,"Nassau County, Florida",12089,FL,florida,12089,Nassau,46537,0.735350366
192237,55880,"Okaloosa County, Florida",12091,FL,florida,12091,Okaloosa,100657,0.713194313
39255,35405,"Okeechobee County, Florida",12093,FL,florida,12093,Okeechobee,13632,0.685299296
1229039,47943,"Orange County, Florida",12095,FL,florida,12095,Orange,545800,0.357440454
300870,44254,"Osceola County, Florida",12097,FL,florida,12097,Osceola,139981,0.358991577
1378806,53363,"Palm Beach County, Florida",12099,FL,florida,12099,Palm Beach,657235,0.411971365
479288,45064,"Pasco County, Florida",12101,FL,florida,12101,Pasco,240814,0.589430017
931477,45819,"Pinellas County, Florida",12103,FL,florida,12103,Pinellas,491520,0.48572998
626676,43162,"Polk County, Florida",12105,FL,florida,12105,Polk,283828,0.553912933
72696,31715,"Putnam County, Florida",12107,FL,florida,12107,Putnam,32652,0.669882396
210495,66194,"St. Johns County, Florida",12109,FL,florida,12109,St. Johns,136392,0.649840167
288006,43459,"St. Lucie County, Florida",12111,FL,florida,12111,St. Lucie,140731,0.499165074
161021,58923,"Santa Rosa County, Florida",12113,FL,florida,12113,Santa Rosa,87432,0.744876018
392038,51766,"Sarasota County, Florida",12115,FL,florida,12115,Sarasota,228509,0.543077078
437346,57010,"Seminole County, Florida",12117,FL,florida,12117,Seminole,224377,0.48697059
108501,50350,"Sumter County, Florida",12119,FL,florida,12119,Sumter,76649,0.687836762
43595,36289,"Suwannee County, Florida",12121,FL,florida,12121,Suwannee,18675,0.764712182
22685,36181,"Taylor County, Florida",12123,FL,florida,12123,Taylor,9279,0.746093329
15191,39163,"Union County, Florida",12125,FL,florida,12125,Union,5693,0.802213244
503719,41117,"Volusia County, Florida",12127,FL,florida,12127,Volusia,260304,0.5484472
31128,50340,"Wakulla County, Florida",12129,FL,florida,12129,Wakulla,15344,0.684762774
59487,44966,"Walton County, Florida",12131,FL,florida,12131,Walton,33559,0.765666438
24629,38970,"Washington County, Florida",12133,FL,florida,12133,Washington,11144,0.774407753
18417,37135,"Appling County, Georgia",13001,GA,georgia,13001,Appling,7003,0.784235328
8294,30933,"Atkinson County, Georgia",13003,GA,georgia,13003,Atkinson,2604,0.719278034
11222,37162,"Bacon County, Georgia",13005,GA,georgia,13005,Bacon,4010,0.836907731
3292,44297,"Baker County, Georgia",13007,GA,georgia,13007,Baker,1440,0.538194444
45795,32460,"Baldwin County, Georgia",13009,GA,georgia,13009,Baldwin,16075,0.47844479
18336,41472,"Banks County, Georgia",13011,GA,georgia,13011,Banks,6946,0.882522315
72012,52012,"Barrow County, Georgia",13013,GA,georgia,13013,Barrow,28828,0.732100735
101336,48893,"Bartow County, Georgia",13015,GA,georgia,13015,Bartow,39263,0.760996358
17477,29994,"Ben Hill County, Georgia",13017,GA,georgia,13017,Ben Hill,5923,0.630423772
19019,31835,"Berrien County, Georgia",13019,GA,georgia,13019,Berrien,6563,0.824013409
154816,36519,"Bibb County, Georgia",13021,GA,georgia,13021,Bibb,58327,0.387282048
12746,38991,"Bleckley County, Georgia",13023,GA,georgia,13023,Bleckley,4934,0.753344143
18452,37206,"Brantley County, Georgia",13025,GA,georgia,13025,Brantley,6285,0.884805091
15637,32663,"Brooks County, Georgia",13027,GA,georgia,13027,Brooks,6268,0.586949585
33151,63327,"Bryan County, Georgia",13029,GA,georgia,13029,Bryan,15063,0.697935338
72386,36032,"Bulloch County, Georgia",13031,GA,georgia,13031,Bulloch,24151,0.59939547
23007,33641,"Burke County, Georgia",13033,GA,georgia,13033,Burke,9350,0.480320856
23445,41667,"Butts County, Georgia",13035,GA,georgia,13035,Butts,9477,0.708768598
6489,25513,"Calhoun County, Georgia",13037,GA,georgia,13037,Calhoun,2023,0.409787444
51445,52473,"Camden County, Georgia",13039,GA,georgia,13039,Camden,18825,0.652695883
11031,30185,"Candler County, Georgia",13043,GA,georgia,13043,Candler,3757,0.708277881
112595,43586,"Carroll County, Georgia",13045,GA,georgia,13045,Carroll,43744,0.685419715
65375,50876,"Catoosa County, Georgia",13047,GA,georgia,13047,Catoosa,26510,0.786872878
13130,42778,"Charlton County, Georgia",13049,GA,georgia,13049,Charlton,4008,0.736027944
279290,47218,"Chatham County, Georgia",13051,GA,georgia,13051,Chatham,106013,0.411732523
11914,43378,"Chattahoochee County, Georgia",13053,GA,georgia,13053,Chattahoochee,1384,0.539017341
25241,32913,"Chattooga County, Georgia",13055,GA,georgia,13055,Chattooga,8246,0.783046325
225944,68926,"Cherokee County, Georgia",13057,GA,georgia,13057,Cherokee,110825,0.727371983
120905,32162,"Clarke County, Georgia",13059,GA,georgia,13059,Clarke,44221,0.286990344
3104,20438,"Clay County, Georgia",13061,GA,georgia,13061,Clay,1271,0.445318647
267234,40938,"Clayton County, Georgia",13063,GA,georgia,13063,Clayton,89236,0.131561253
6791,24015,"Clinch County, Georgia",13065,GA,georgia,13065,Clinch,2443,0.705689726
719133,65873,"Cobb County, Georgia",13067,GA,georgia,13067,Cobb,326424,0.467496263
43003,33965,"Coffee County, Georgia",13069,GA,georgia,13069,Coffee,13896,0.689047208
46024,32409,"Colquitt County, Georgia",13071,GA,georgia,13071,Colquitt,13592,0.727781048
136204,71021,"Columbia County, Georgia",13073,GA,georgia,13073,Columbia,64190,0.670821
17033,35683,"Cook County, Georgia",13075,GA,georgia,13075,Cook,6038,0.691454124
133416,62461,"Coweta County, Georgia",13077,GA,georgia,13077,Coweta,61315,0.693353992
12539,41825,"Crawford County, Georgia",13079,GA,georgia,13079,Crawford,5157,0.704285437
23314,31615,"Crisp County, Georgia",13081,GA,georgia,13081,Crisp,7500,0.6052
16445,46434,"Dade County, Georgia",13083,GA,georgia,13083,Dade,6238,0.809073421
22673,56943,"Dawson County, Georgia",13085,GA,georgia,13085,Dawson,11680,0.845890411
27378,31284,"Decatur County, Georgia",13087,GA,georgia,13087,Decatur,10238,0.586931041
716331,51376,"DeKalb County, Georgia",13089,GA,georgia,13089,DeKalb,295871,0.160647715
21180,34271,"Dodge County, Georgia",13091,GA,georgia,13091,Dodge,6995,0.717798427
14293,28696,"Dooly County, Georgia",13093,GA,georgia,13093,Dooly,3836,0.505995829
93310,32084,"Dougherty County, Georgia",13095,GA,georgia,13095,Dougherty,33925,0.301459101
136520,53881,"Douglas County, Georgia",13097,GA,georgia,13097,Douglas,57365,0.432371655
10579,31680,"Early County, Georgia",13099,GA,georgia,13099,Early,4782,0.533667921
4048,32959,"Echols County, Georgia",13101,GA,georgia,13101,Echols,1175,0.856170213
54630,63100,"Effingham County, Georgia",13103,GA,georgia,13103,Effingham,23395,0.763624706
19537,35388,"Elbert County, Georgia",13105,GA,georgia,13105,Elbert,7912,0.665950455
22731,32229,"Emanuel County, Georgia",13107,GA,georgia,13107,Emanuel,7838,0.680020413
10814,37865,"Evans County, Georgia",13109,GA,georgia,13109,Evans,3602,0.667406996
23742,37049,"Fannin County, Georgia",13111,GA,georgia,13111,Fannin,11764,0.817919075
108655,79066,"Fayette County, Georgia",13113,GA,georgia,13113,Fayette,60387,0.580157981
96169,41549,"Floyd County, Georgia",13115,GA,georgia,13115,Floyd,34250,0.702043796
196236,88816,"Forsyth County, Georgia",13117,GA,georgia,13117,Forsyth,97314,0.717276034
22110,33816,"Franklin County, Georgia",13119,GA,georgia,13119,Franklin,8474,0.832428605
983903,57207,"Fulton County, Georgia",13121,GA,georgia,13121,Fulton,407173,0.271069054
28673,40228,"Gilmer County, Georgia",13123,GA,georgia,13123,Gilmer,12713,0.82317313
3087,40759,"Glascock County, Georgia",13125,GA,georgia,13125,Glascock,1390,0.888489209
81743,45918,"Glynn County, Georgia",13127,GA,georgia,13127,Glynn,34041,0.631062542
55889,41612,"Gordon County, Georgia",13129,GA,georgia,13129,Gordon,18850,0.804827586
25243,34187,"Grady County, Georgia",13131,GA,georgia,13131,Grady,9187,0.658212692
16331,42408,"Greene County, Georgia",13133,GA,georgia,13133,Greene,8831,0.621447175
859234,60289,"Gwinnett County, Georgia",13135,GA,georgia,13135,Gwinnett,323931,0.452142586
43527,40907,"Habersham County, Georgia",13137,GA,georgia,13137,Habersham,16128,0.817460317
187916,51202,"Hall County, Georgia",13139,GA,georgia,13139,Hall,70133,0.73689989
8881,24925,"Hancock County, Georgia",13141,GA,georgia,13141,Hancock,3572,0.235442329
28565,41910,"Haralson County, Georgia",13143,GA,georgia,13143,Haralson,11317,0.846425731
32776,63824,"Harris County, Georgia",13145,GA,georgia,13145,Harris,16392,0.727855051
25498,37653,"Hart County, Georgia",13147,GA,georgia,13147,Hart,10077,0.722933413
11617,41525,"Heard County, Georgia",13149,GA,georgia,13149,Heard,4206,0.801236329
211512,60424,"Henry County, Georgia",13151,GA,georgia,13151,Henry,98037,0.465548721
147570,53270,"Houston County, Georgia",13153,GA,georgia,13153,Houston,59559,0.593545896
9408,34156,"Irwin County, Georgia",13155,GA,georgia,13155,Irwin,3659,0.740912818
61420,53379,"Jackson County, Georgia",13157,GA,georgia,13157,Jackson,27057,0.804006357
13593,42368,"Jasper County, Georgia",13159,GA,georgia,13159,Jasper,6016,0.723570479
14990,36385,"Jeff Davis County, Georgia",13161,GA,georgia,13161,Jeff Davis,5089,0.80605227
16374,26557,"Jefferson County, Georgia",13163,GA,georgia,13163,Jefferson,6934,0.44087107
8922,24604,"Jenkins County, Georgia",13165,GA,georgia,13165,Jenkins,3034,0.623599209
9794,34438,"Johnson County, Georgia",13167,GA,georgia,13167,Johnson,3682,0.684139055
28738,51857,"Jones County, Georgia",13169,GA,georgia,13169,Jones,12524,0.66304695
18114,40344,"Lamar County, Georgia",13171,GA,georgia,13171,Lamar,7575,0.684224422
10403,37605,"Lanier County, Georgia",13173,GA,georgia,13173,Lanier,2861,0.693463824
47886,32356,"Laurens County, Georgia",13175,GA,georgia,13175,Laurens,19448,0.637649116
28946,61537,"Lee County, Georgia",13177,GA,georgia,13177,Lee,14106,0.754359847
64427,42201,"Liberty County, Georgia",13179,GA,georgia,13179,Liberty,16082,0.380860589
7720,34243,"Lincoln County, Georgia",13181,GA,georgia,13181,Lincoln,4100,0.672926829
16588,48863,"Long County, Georgia",13183,GA,georgia,13183,Long,4109,0.638354831
113203,36834,"Lowndes County, Georgia",13185,GA,georgia,13185,Lowndes,36813,0.578817266
30921,43804,"Lumpkin County, Georgia",13187,GA,georgia,13187,Lumpkin,12324,0.78002272
21582,36656,"McDuffie County, Georgia",13189,GA,georgia,13189,McDuffie,9268,0.586102719
14007,42988,"McIntosh County, Georgia",13191,GA,georgia,13191,McIntosh,5893,0.590870524
14045,28684,"Macon County, Georgia",13193,GA,georgia,13193,Macon,4287,0.359225566
28232,41912,"Madison County, Georgia",13195,GA,georgia,13195,Madison,11945,0.76977815
8739,36242,"Marion County, Georgia",13197,GA,georgia,13197,Marion,3183,0.603518693
21297,35832,"Meriwether County, Georgia",13199,GA,georgia,13199,Meriwether,9181,0.568129833
5936,33983,"Miller County, Georgia",13201,GA,georgia,13201,Miller,2540,0.743307087
22982,31915,"Mitchell County, Georgia",13205,GA,georgia,13205,Mitchell,7857,0.543718977
26915,48744,"Monroe County, Georgia",13207,GA,georgia,13207,Monroe,12675,0.695936884
8968,34672,"Montgomery County, Georgia",13209,GA,georgia,13209,Montgomery,3560,0.749438202
17900,51820,"Morgan County, Georgia",13211,GA,georgia,13211,Morgan,9435,0.69517753
39401,35539,"Murray County, Georgia",13213,GA,georgia,13213,Murray,12422,0.832394139
200285,42306,"Muscogee County, Georgia",13215,GA,georgia,13215,Muscogee,68320,0.39375
102645,49179,"Newton County, Georgia",13217,GA,georgia,13217,Newton,43787,0.477470482
34400,72182,"Oconee County, Georgia",13219,GA,georgia,13219,Oconee,19030,0.677088807
14688,44226,"Oglethorpe County, Georgia",13221,GA,georgia,13221,Oglethorpe,6650,0.695037594
147400,60109,"Paulding County, Georgia",13223,GA,georgia,13223,Paulding,64601,0.691103853
27086,41588,"Peach County, Georgia",13225,GA,georgia,13225,Peach,10699,0.505187401
29740,54123,"Pickens County, Georgia",13227,GA,georgia,13227,Pickens,13982,0.833285653
18934,40247,"Pierce County, Georgia",13229,GA,georgia,13229,Pierce,7297,0.86350555
17812,51338,"Pike County, Georgia",13231,GA,georgia,13231,Pike,8675,0.838386167
41215,37853,"Polk County, Georgia",13233,GA,georgia,13233,Polk,14158,0.777369685
11590,38750,"Pulaski County, Georgia",13235,GA,georgia,13235,Pulaski,3598,0.677042802
21247,44299,"Putnam County, Georgia",13237,GA,georgia,13237,Putnam,9431,0.690912947
2326,31487,"Quitman County, Georgia",13239,GA,georgia,13239,Quitman,1044,0.550766284
16266,35211,"Rabun County, Georgia",13241,GA,georgia,13241,Rabun,7949,0.790917096
7315,28377,"Randolph County, Georgia",13243,GA,georgia,13243,Randolph,2895,0.438687392
201291,37424,"Richmond County, Georgia",13245,GA,georgia,13245,Richmond,74952,0.326088697
86901,50455,"Rockdale County, Georgia",13247,GA,georgia,13247,Rockdale,37589,0.358163292
5074,39375,"Schley County, Georgia",13249,GA,georgia,13249,Schley,1909,0.771084337
14206,34466,"Screven County, Georgia",13251,GA,georgia,13251,Screven,5699,0.579926303
8769,34905,"Seminole County, Georgia",13253,GA,georgia,13253,Seminole,3577,0.655018172
63873,40246,"Spalding County, Georgia",13255,GA,georgia,13255,Spalding,25940,0.602775636
25620,40315,"Stephens County, Georgia",13257,GA,georgia,13257,Stephens,9760,0.787090164
5868,21118,"Stewart County, Georgia",13259,GA,georgia,13259,Stewart,2053,0.392109109
31429,32758,"Sumter County, Georgia",13261,GA,georgia,13261,Sumter,10973,0.480725417
6490,34078,"Talbot County, Georgia",13263,GA,georgia,13263,Talbot,3243,0.368794326
1721,26306,"Taliaferro County, Georgia",13265,GA,georgia,13265,Taliaferro,897,0.389074693
25302,33980,"Tattnall County, Georgia",13267,GA,georgia,13267,Tattnall,6879,0.74022387
8401,28143,"Taylor County, Georgia",13269,GA,georgia,13269,Taylor,3402,0.606114051
16416,26449,"Telfair County, Georgia",13271,GA,georgia,13271,Telfair,3794,0.645492884
9213,28688,"Terrell County, Georgia",13273,GA,georgia,13273,Terrell,4179,0.447954056
44824,36641,"Thomas County, Georgia",13275,GA,georgia,13275,Thomas,18730,0.599305926
40787,37653,"Tift County, Georgia",13277,GA,georgia,13277,Tift,12796,0.67833698
27210,33679,"Toombs County, Georgia",13279,GA,georgia,13279,Toombs,9108,0.725955204
10800,37000,"Towns County, Georgia",13281,GA,georgia,13281,Towns,6726,0.799435028
6762,38596,"Treutlen County, Georgia",13283,GA,georgia,13283,Treutlen,2700,0.66962963
68867,41489,"Troup County, Georgia",13285,GA,georgia,13285,Troup,25793,0.606482379
8338,31806,"Turner County, Georgia",13287,GA,georgia,13287,Turner,3390,0.617699115
8509,30468,"Twiggs County, Georgia",13289,GA,georgia,13289,Twiggs,4053,0.501850481
21725,40799,"Union County, Georgia",13291,GA,georgia,13291,Union,12039,0.818091204
26528,35774,"Upson County, Georgia",13293,GA,georgia,13293,Upson,10924,0.667154888
68285,41632,"Walker County, Georgia",13295,GA,georgia,13295,Walker,23939,0.791094031
86201,54453,"Walton County, Georgia",13297,GA,georgia,13297,Walton,40425,0.769152752
35723,34909,"Ware County, Georgia",13299,GA,georgia,13299,Ware,12150,0.700246914
5561,29176,"Warren County, Georgia",13301,GA,georgia,13301,Warren,2332,0.424957118
20785,37932,"Washington County, Georgia",13303,GA,georgia,13303,Washington,8422,0.491332225
30046,38955,"Wayne County, Georgia",13305,GA,georgia,13305,Wayne,10376,0.785177332
2720,37063,"Webster County, Georgia",13307,GA,georgia,13307,Webster,1114,0.565529623
7956,27620,"Wheeler County, Georgia",13309,GA,georgia,13309,Wheeler,2102,0.676022835
27791,40888,"White County, Georgia",13311,GA,georgia,13311,White,11771,0.82839181
103456,40596,"Whitfield County, Georgia",13313,GA,georgia,13313,Whitfield,30362,0.708583097
8972,32043,"Wilcox County, Georgia",13315,GA,georgia,13315,Wilcox,2973,0.705011773
9991,32727,"Wilkes County, Georgia",13317,GA,georgia,13317,Wilkes,4470,0.574720358
9386,38485,"Wilkinson County, Georgia",13319,GA,georgia,13319,Wilkinson,4276,0.545369504
21156,37974,"Worth County, Georgia",13321,GA,georgia,13321,Worth,8266,0.743285749
191482,52108,"Hawaii County, Hawaii",15001,HI,hawaii,15001,Hawaii,64865,0.269791105
